Year;Country Name;Value;Indicator Name
1990.0;Greece;19383.9;GDP per capita (constant 2010 US$)
2000.0;Greece;23275.4;GDP per capita (constant 2010 US$)
2009.0;Greece;28514.8;GDP per capita (constant 2010 US$)
2010.0;Greece;26917.8;GDP per capita (constant 2010 US$)
2011.0;Greece;24495.7;GDP per capita (constant 2010 US$)
2012.0;Greece;22830.5;GDP per capita (constant 2010 US$)
2013.0;Greece;22251.3;GDP per capita (constant 2010 US$)
2014.0;Greece;22565.7;GDP per capita (constant 2010 US$)
2015.0;Greece;22615.4;GDP per capita (constant 2010 US$)
2016.0;Greece;22666.3;GDP per capita (constant 2010 US$)
2017.0;Greece;23053.0;GDP per capita (constant 2010 US$)
2018.0;Greece;23558.1;GDP per capita (constant 2010 US$)
1990.0;Albania;1838.7;GDP per capita (constant 2010 US$)
2000.0;Albania;2244.6;GDP per capita (constant 2010 US$)
2009.0;Albania;3928.5;GDP per capita (constant 2010 US$)
2010.0;Albania;4094.4;GDP per capita (constant 2010 US$)
2011.0;Albania;4209.9;GDP per capita (constant 2010 US$)
2012.0;Albania;4276.6;GDP per capita (constant 2010 US$)
2013.0;Albania;4327.4;GDP per capita (constant 2010 US$)
2014.0;Albania;4413.1;GDP per capita (constant 2010 US$)
2015.0;Albania;4524.7;GDP per capita (constant 2010 US$)
2016.0;Albania;4683.7;GDP per capita (constant 2010 US$)
2017.0;Albania;4867.9;GDP per capita (constant 2010 US$)
2018.0;Albania;5075.4;GDP per capita (constant 2010 US$)
1990.0;Bulgaria;4162.8;GDP per capita (constant 2010 US$)
2000.0;Bulgaria;3955.3;GDP per capita (constant 2010 US$)
2009.0;Bulgaria;6709.5;GDP per capita (constant 2010 US$)
2010.0;Bulgaria;6843.3;GDP per capita (constant 2010 US$)
2011.0;Bulgaria;7019.2;GDP per capita (constant 2010 US$)
2012.0;Bulgaria;7062.1;GDP per capita (constant 2010 US$)
2013.0;Bulgaria;7136.8;GDP per capita (constant 2010 US$)
2014.0;Bulgaria;7309.4;GDP per capita (constant 2010 US$)
2015.0;Bulgaria;7611.6;GDP per capita (constant 2010 US$)
2016.0;Bulgaria;7966.9;GDP per capita (constant 2010 US$)
2017.0;Bulgaria;8331.2;GDP per capita (constant 2010 US$)
2018.0;Bulgaria;8651.1;GDP per capita (constant 2010 US$)
1990.0;Cyprus;20421.2;GDP per capita (constant 2010 US$)
2000.0;Cyprus;26688.0;GDP per capita (constant 2010 US$)
2009.0;Cyprus;31218.2;GDP per capita (constant 2010 US$)
2010.0;Cyprus;30818.5;GDP per capita (constant 2010 US$)
2011.0;Cyprus;30163.3;GDP per capita (constant 2010 US$)
2012.0;Cyprus;28852.2;GDP per capita (constant 2010 US$)
2013.0;Cyprus;27242.2;GDP per capita (constant 2010 US$)
2014.0;Cyprus;27182.5;GDP per capita (constant 2010 US$)
2015.0;Cyprus;27874.2;GDP per capita (constant 2010 US$)
2016.0;Cyprus;29081.8;GDP per capita (constant 2010 US$)
2017.0;Cyprus;30100.2;GDP per capita (constant 2010 US$)
2018.0;Cyprus;30926.5;GDP per capita (constant 2010 US$)
1990.0;Greece;19383.9;GDP per capita (constant 2010 US$)
2000.0;Greece;23275.4;GDP per capita (constant 2010 US$)
2009.0;Greece;28514.8;GDP per capita (constant 2010 US$)
2010.0;Greece;26917.8;GDP per capita (constant 2010 US$)
2011.0;Greece;24495.7;GDP per capita (constant 2010 US$)
2012.0;Greece;22830.5;GDP per capita (constant 2010 US$)
2013.0;Greece;22251.3;GDP per capita (constant 2010 US$)
2014.0;Greece;22565.7;GDP per capita (constant 2010 US$)
2015.0;Greece;22615.4;GDP per capita (constant 2010 US$)
2016.0;Greece;22666.3;GDP per capita (constant 2010 US$)
2017.0;Greece;23053.0;GDP per capita (constant 2010 US$)
2018.0;Greece;23558.1;GDP per capita (constant 2010 US$)
1990.0;Albania;1838.7;GDP per capita (constant 2010 US$)
2000.0;Albania;2244.6;GDP per capita (constant 2010 US$)
2009.0;Albania;3928.5;GDP per capita (constant 2010 US$)
2010.0;Albania;4094.4;GDP per capita (constant 2010 US$)
2011.0;Albania;4209.9;GDP per capita (constant 2010 US$)
2012.0;Albania;4276.6;GDP per capita (constant 2010 US$)
2013.0;Albania;4327.4;GDP per capita (constant 2010 US$)
2014.0;Albania;4413.1;GDP per capita (constant 2010 US$)
2015.0;Albania;4524.7;GDP per capita (constant 2010 US$)
2016.0;Albania;4683.7;GDP per capita (constant 2010 US$)
2017.0;Albania;4867.9;GDP per capita (constant 2010 US$)
2018.0;Albania;5075.4;GDP per capita (constant 2010 US$)
1990.0;Bulgaria;4162.8;GDP per capita (constant 2010 US$)
2000.0;Bulgaria;3955.3;GDP per capita (constant 2010 US$)
2009.0;Bulgaria;6709.5;GDP per capita (constant 2010 US$)
2010.0;Bulgaria;6843.3;GDP per capita (constant 2010 US$)
2011.0;Bulgaria;7019.2;GDP per capita (constant 2010 US$)
2012.0;Bulgaria;7062.1;GDP per capita (constant 2010 US$)
2013.0;Bulgaria;7136.8;GDP per capita (constant 2010 US$)
2014.0;Bulgaria;7309.4;GDP per capita (constant 2010 US$)
2015.0;Bulgaria;7611.6;GDP per capita (constant 2010 US$)
2016.0;Bulgaria;7966.9;GDP per capita (constant 2010 US$)
2017.0;Bulgaria;8331.2;GDP per capita (constant 2010 US$)
2018.0;Bulgaria;8651.1;GDP per capita (constant 2010 US$)
1990.0;Cyprus;20421.2;GDP per capita (constant 2010 US$)
2000.0;Cyprus;26688.0;GDP per capita (constant 2010 US$)
2009.0;Cyprus;31218.2;GDP per capita (constant 2010 US$)
2010.0;Cyprus;30818.5;GDP per capita (constant 2010 US$)
2011.0;Cyprus;30163.3;GDP per capita (constant 2010 US$)
2012.0;Cyprus;28852.2;GDP per capita (constant 2010 US$)
2013.0;Cyprus;27242.2;GDP per capita (constant 2010 US$)
2014.0;Cyprus;27182.5;GDP per capita (constant 2010 US$)
2015.0;Cyprus;27874.2;GDP per capita (constant 2010 US$)
2016.0;Cyprus;29081.8;GDP per capita (constant 2010 US$)
2017.0;Cyprus;30100.2;GDP per capita (constant 2010 US$)
2018.0;Cyprus;30926.5;GDP per capita (constant 2010 US$)
1990.0;Greece;19383.9;GDP per capita (constant 2010 US$)
2000.0;Greece;23275.4;GDP per capita (constant 2010 US$)
2009.0;Greece;28514.8;GDP per capita (constant 2010 US$)
2010.0;Greece;26917.8;GDP per capita (constant 2010 US$)
2011.0;Greece;24495.7;GDP per capita (constant 2010 US$)
2012.0;Greece;22830.5;GDP per capita (constant 2010 US$)
2013.0;Greece;22251.3;GDP per capita (constant 2010 US$)
2014.0;Greece;22565.7;GDP per capita (constant 2010 US$)
2015.0;Greece;22615.4;GDP per capita (constant 2010 US$)
2016.0;Greece;22666.3;GDP per capita (constant 2010 US$)
2017.0;Greece;23053.0;GDP per capita (constant 2010 US$)
2018.0;Greece;23558.1;GDP per capita (constant 2010 US$)
1990.0;Albania;0.3;Natural gas rents (% of GDP)
2000.0;Albania;0.0;Natural gas rents (% of GDP)
2009.0;Albania;0.0;Natural gas rents (% of GDP)
2010.0;Albania;0.0;Natural gas rents (% of GDP)
2011.0;Albania;0.0;Natural gas rents (% of GDP)
2012.0;Albania;0.0;Natural gas rents (% of GDP)
2013.0;Albania;0.0;Natural gas rents (% of GDP)
2014.0;Albania;0.0;Natural gas rents (% of GDP)
2015.0;Albania;0.0;Natural gas rents (% of GDP)
2016.0;Albania;0.0;Natural gas rents (% of GDP)
2017.0;Albania;0.0;Natural gas rents (% of GDP)
1990.0;Bulgaria;0.0;Natural gas rents (% of GDP)
2000.0;Bulgaria;0.0;Natural gas rents (% of GDP)
2009.0;Bulgaria;0.0;Natural gas rents (% of GDP)
2010.0;Bulgaria;0.0;Natural gas rents (% of GDP)
2011.0;Bulgaria;0.1;Natural gas rents (% of GDP)
2012.0;Bulgaria;0.1;Natural gas rents (% of GDP)
2013.0;Bulgaria;0.1;Natural gas rents (% of GDP)
2014.0;Bulgaria;0.0;Natural gas rents (% of GDP)
2015.0;Bulgaria;0.0;Natural gas rents (% of GDP)
2016.0;Bulgaria;0.0;Natural gas rents (% of GDP)
2017.0;Bulgaria;0.0;Natural gas rents (% of GDP)
1990.0;Cyprus;0.0;Natural gas rents (% of GDP)
2000.0;Cyprus;0.0;Natural gas rents (% of GDP)
2009.0;Cyprus;0.0;Natural gas rents (% of GDP)
2010.0;Cyprus;0.0;Natural gas rents (% of GDP)
2011.0;Cyprus;0.0;Natural gas rents (% of GDP)
2012.0;Cyprus;0.0;Natural gas rents (% of GDP)
2013.0;Cyprus;0.0;Natural gas rents (% of GDP)
2014.0;Cyprus;0.0;Natural gas rents (% of GDP)
2015.0;Cyprus;0.0;Natural gas rents (% of GDP)
2016.0;Cyprus;0.0;Natural gas rents (% of GDP)
2017.0;Cyprus;0.0;Natural gas rents (% of GDP)
1990.0;Greece;0.0;Natural gas rents (% of GDP)
2000.0;Greece;0.0;Natural gas rents (% of GDP)
2009.0;Greece;0.0;Natural gas rents (% of GDP)
2010.0;Greece;0.0;Natural gas rents (% of GDP)
2011.0;Greece;0.0;Natural gas rents (% of GDP)
2012.0;Greece;0.0;Natural gas rents (% of GDP)
2013.0;Greece;0.0;Natural gas rents (% of GDP)
2014.0;Greece;0.0;Natural gas rents (% of GDP)
2015.0;Greece;0.0;Natural gas rents (% of GDP)
2016.0;Greece;0.0;Natural gas rents (% of GDP)
2017.0;Greece;0.0;Natural gas rents (% of GDP)
1990.0;Albania;0.3;Natural gas rents (% of GDP)
2000.0;Albania;0.0;Natural gas rents (% of GDP)
2009.0;Albania;0.0;Natural gas rents (% of GDP)
2010.0;Albania;0.0;Natural gas rents (% of GDP)
2011.0;Albania;0.0;Natural gas rents (% of GDP)
2012.0;Albania;0.0;Natural gas rents (% of GDP)
2013.0;Albania;0.0;Natural gas rents (% of GDP)
2014.0;Albania;0.0;Natural gas rents (% of GDP)
2015.0;Albania;0.0;Natural gas rents (% of GDP)
2016.0;Albania;0.0;Natural gas rents (% of GDP)
2017.0;Albania;0.0;Natural gas rents (% of GDP)
1990.0;Bulgaria;0.0;Natural gas rents (% of GDP)
2000.0;Bulgaria;0.0;Natural gas rents (% of GDP)
2009.0;Bulgaria;0.0;Natural gas rents (% of GDP)
2010.0;Bulgaria;0.0;Natural gas rents (% of GDP)
2011.0;Bulgaria;0.1;Natural gas rents (% of GDP)
2012.0;Bulgaria;0.1;Natural gas rents (% of GDP)
2013.0;Bulgaria;0.1;Natural gas rents (% of GDP)
2014.0;Bulgaria;0.0;Natural gas rents (% of GDP)
2015.0;Bulgaria;0.0;Natural gas rents (% of GDP)
2016.0;Bulgaria;0.0;Natural gas rents (% of GDP)
2017.0;Bulgaria;0.0;Natural gas rents (% of GDP)
1990.0;Cyprus;0.0;Natural gas rents (% of GDP)
2000.0;Cyprus;0.0;Natural gas rents (% of GDP)
2009.0;Cyprus;0.0;Natural gas rents (% of GDP)
2010.0;Cyprus;0.0;Natural gas rents (% of GDP)
2011.0;Cyprus;0.0;Natural gas rents (% of GDP)
2012.0;Cyprus;0.0;Natural gas rents (% of GDP)
2013.0;Cyprus;0.0;Natural gas rents (% of GDP)
2014.0;Cyprus;0.0;Natural gas rents (% of GDP)
2015.0;Cyprus;0.0;Natural gas rents (% of GDP)
2016.0;Cyprus;0.0;Natural gas rents (% of GDP)
2017.0;Cyprus;0.0;Natural gas rents (% of GDP)
1990.0;Greece;0.0;Natural gas rents (% of GDP)
2000.0;Greece;0.0;Natural gas rents (% of GDP)
2009.0;Greece;0.0;Natural gas rents (% of GDP)
2010.0;Greece;0.0;Natural gas rents (% of GDP)
2011.0;Greece;0.0;Natural gas rents (% of GDP)
2012.0;Greece;0.0;Natural gas rents (% of GDP)
2013.0;Greece;0.0;Natural gas rents (% of GDP)
2014.0;Greece;0.0;Natural gas rents (% of GDP)
2015.0;Greece;0.0;Natural gas rents (% of GDP)
2016.0;Greece;0.0;Natural gas rents (% of GDP)
2017.0;Greece;0.0;Natural gas rents (% of GDP)
1990.0;Albania;1.5;Mineral rents (% of GDP)
2000.0;Albania;0.0;Mineral rents (% of GDP)
2009.0;Albania;0.1;Mineral rents (% of GDP)
2010.0;Albania;0.5;Mineral rents (% of GDP)
2011.0;Albania;0.6;Mineral rents (% of GDP)
2012.0;Albania;0.4;Mineral rents (% of GDP)
2013.0;Albania;0.3;Mineral rents (% of GDP)
2014.0;Albania;0.4;Mineral rents (% of GDP)
2015.0;Albania;0.3;Mineral rents (% of GDP)
2016.0;Albania;0.0;Mineral rents (% of GDP)
2017.0;Albania;0.1;Mineral rents (% of GDP)
1990.0;Bulgaria;0.4;Mineral rents (% of GDP)
2000.0;Bulgaria;0.7;Mineral rents (% of GDP)
2009.0;Bulgaria;1.1;Mineral rents (% of GDP)
2010.0;Bulgaria;1.7;Mineral rents (% of GDP)
2011.0;Bulgaria;1.5;Mineral rents (% of GDP)
2012.0;Bulgaria;1.6;Mineral rents (% of GDP)
2013.0;Bulgaria;1.3;Mineral rents (% of GDP)
2014.0;Bulgaria;1.2;Mineral rents (% of GDP)
2015.0;Bulgaria;1.1;Mineral rents (% of GDP)
2016.0;Bulgaria;1.0;Mineral rents (% of GDP)
2017.0;Bulgaria;1.0;Mineral rents (% of GDP)
1990.0;Cyprus;0.0;Mineral rents (% of GDP)
2000.0;Cyprus;0.0;Mineral rents (% of GDP)
2009.0;Cyprus;0.0;Mineral rents (% of GDP)
2010.0;Cyprus;0.1;Mineral rents (% of GDP)
2011.0;Cyprus;0.1;Mineral rents (% of GDP)
2012.0;Cyprus;0.1;Mineral rents (% of GDP)
2013.0;Cyprus;0.1;Mineral rents (% of GDP)
2014.0;Cyprus;0.1;Mineral rents (% of GDP)
2015.0;Cyprus;0.0;Mineral rents (% of GDP)
2016.0;Cyprus;0.0;Mineral rents (% of GDP)
2017.0;Cyprus;0.0;Mineral rents (% of GDP)
1990.0;Greece;0.1;Mineral rents (% of GDP)
2000.0;Greece;0.0;Mineral rents (% of GDP)
2009.0;Greece;0.0;Mineral rents (% of GDP)
2010.0;Greece;0.2;Mineral rents (% of GDP)
2011.0;Greece;0.2;Mineral rents (% of GDP)
2012.0;Greece;0.1;Mineral rents (% of GDP)
2013.0;Greece;0.1;Mineral rents (% of GDP)
2014.0;Greece;0.1;Mineral rents (% of GDP)
2015.0;Greece;0.1;Mineral rents (% of GDP)
2016.0;Greece;0.0;Mineral rents (% of GDP)
2017.0;Greece;0.1;Mineral rents (% of GDP)
1990.0;Albania;1.5;Mineral rents (% of GDP)
2000.0;Albania;0.0;Mineral rents (% of GDP)
2009.0;Albania;0.1;Mineral rents (% of GDP)
2010.0;Albania;0.5;Mineral rents (% of GDP)
2011.0;Albania;0.6;Mineral rents (% of GDP)
2012.0;Albania;0.4;Mineral rents (% of GDP)
2013.0;Albania;0.3;Mineral rents (% of GDP)
2014.0;Albania;0.4;Mineral rents (% of GDP)
2015.0;Albania;0.3;Mineral rents (% of GDP)
2016.0;Albania;0.0;Mineral rents (% of GDP)
2017.0;Albania;0.1;Mineral rents (% of GDP)
1990.0;Bulgaria;0.4;Mineral rents (% of GDP)
2000.0;Bulgaria;0.7;Mineral rents (% of GDP)
2009.0;Bulgaria;1.1;Mineral rents (% of GDP)
2010.0;Bulgaria;1.7;Mineral rents (% of GDP)
2011.0;Bulgaria;1.5;Mineral rents (% of GDP)
2012.0;Bulgaria;1.6;Mineral rents (% of GDP)
2013.0;Bulgaria;1.3;Mineral rents (% of GDP)
2014.0;Bulgaria;1.2;Mineral rents (% of GDP)
2015.0;Bulgaria;1.1;Mineral rents (% of GDP)
2016.0;Bulgaria;1.0;Mineral rents (% of GDP)
2017.0;Bulgaria;1.0;Mineral rents (% of GDP)
1990.0;Cyprus;0.0;Mineral rents (% of GDP)
2000.0;Cyprus;0.0;Mineral rents (% of GDP)
2009.0;Cyprus;0.0;Mineral rents (% of GDP)
2010.0;Cyprus;0.1;Mineral rents (% of GDP)
2011.0;Cyprus;0.1;Mineral rents (% of GDP)
2012.0;Cyprus;0.1;Mineral rents (% of GDP)
2013.0;Cyprus;0.1;Mineral rents (% of GDP)
2014.0;Cyprus;0.1;Mineral rents (% of GDP)
2015.0;Cyprus;0.0;Mineral rents (% of GDP)
2016.0;Cyprus;0.0;Mineral rents (% of GDP)
2017.0;Cyprus;0.0;Mineral rents (% of GDP)
1990.0;Greece;0.1;Mineral rents (% of GDP)
2000.0;Greece;0.0;Mineral rents (% of GDP)
2009.0;Greece;0.0;Mineral rents (% of GDP)
2010.0;Greece;0.2;Mineral rents (% of GDP)
2011.0;Greece;0.2;Mineral rents (% of GDP)
2012.0;Greece;0.1;Mineral rents (% of GDP)
2013.0;Greece;0.1;Mineral rents (% of GDP)
2014.0;Greece;0.1;Mineral rents (% of GDP)
2015.0;Greece;0.1;Mineral rents (% of GDP)
2016.0;Greece;0.0;Mineral rents (% of GDP)
2017.0;Greece;0.1;Mineral rents (% of GDP)
1990.0;Albania;31.8;Mortality rate, infant, female (per 1,000 live births)
2000.0;Albania;20.8;Mortality rate, infant, female (per 1,000 live births)
2010.0;Albania;10.8;Mortality rate, infant, female (per 1,000 live births)
2015.0;Albania;7.8;Mortality rate, infant, female (per 1,000 live births)
2018.0;Albania;7.2;Mortality rate, infant, female (per 1,000 live births)
1990.0;Bulgaria;12.7;Mortality rate, infant, female (per 1,000 live births)
2000.0;Bulgaria;12.6;Mortality rate, infant, female (per 1,000 live births)
2010.0;Bulgaria;7.9;Mortality rate, infant, female (per 1,000 live births)
2015.0;Bulgaria;6.1;Mortality rate, infant, female (per 1,000 live births)
2018.0;Bulgaria;5.3;Mortality rate, infant, female (per 1,000 live births)
1990.0;Cyprus;8.9;Mortality rate, infant, female (per 1,000 live births)
2000.0;Cyprus;5.2;Mortality rate, infant, female (per 1,000 live births)
2010.0;Cyprus;2.7;Mortality rate, infant, female (per 1,000 live births)
2015.0;Cyprus;2.0;Mortality rate, infant, female (per 1,000 live births)
2018.0;Cyprus;1.7;Mortality rate, infant, female (per 1,000 live births)
1990.0;Greece;8.4;Mortality rate, infant, female (per 1,000 live births)
2000.0;Greece;5.1;Mortality rate, infant, female (per 1,000 live births)
2010.0;Greece;3.0;Mortality rate, infant, female (per 1,000 live births)
2015.0;Greece;3.5;Mortality rate, infant, female (per 1,000 live births)
2018.0;Greece;3.3;Mortality rate, infant, female (per 1,000 live births)
1990.0;Albania;31.8;Mortality rate, infant, female (per 1,000 live births)
2000.0;Albania;20.8;Mortality rate, infant, female (per 1,000 live births)
2010.0;Albania;10.8;Mortality rate, infant, female (per 1,000 live births)
2015.0;Albania;7.8;Mortality rate, infant, female (per 1,000 live births)
2018.0;Albania;7.2;Mortality rate, infant, female (per 1,000 live births)
1990.0;Bulgaria;12.7;Mortality rate, infant, female (per 1,000 live births)
2000.0;Bulgaria;12.6;Mortality rate, infant, female (per 1,000 live births)
2010.0;Bulgaria;7.9;Mortality rate, infant, female (per 1,000 live births)
2015.0;Bulgaria;6.1;Mortality rate, infant, female (per 1,000 live births)
2018.0;Bulgaria;5.3;Mortality rate, infant, female (per 1,000 live births)
1990.0;Cyprus;8.9;Mortality rate, infant, female (per 1,000 live births)
2000.0;Cyprus;5.2;Mortality rate, infant, female (per 1,000 live births)
2010.0;Cyprus;2.7;Mortality rate, infant, female (per 1,000 live births)
2015.0;Cyprus;2.0;Mortality rate, infant, female (per 1,000 live births)
2018.0;Cyprus;1.7;Mortality rate, infant, female (per 1,000 live births)
1990.0;Greece;8.4;Mortality rate, infant, female (per 1,000 live births)
2000.0;Greece;5.1;Mortality rate, infant, female (per 1,000 live births)
2010.0;Greece;3.0;Mortality rate, infant, female (per 1,000 live births)
2015.0;Greece;3.5;Mortality rate, infant, female (per 1,000 live births)
2018.0;Greece;3.3;Mortality rate, infant, female (per 1,000 live births)
1990.0;Albania;11.1;Total natural resources rents (% of GDP)
2000.0;Albania;1.1;Total natural resources rents (% of GDP)
2009.0;Albania;1.0;Total natural resources rents (% of GDP)
2010.0;Albania;2.0;Total natural resources rents (% of GDP)
2011.0;Albania;3.5;Total natural resources rents (% of GDP)
2012.0;Albania;3.6;Total natural resources rents (% of GDP)
2013.0;Albania;3.6;Total natural resources rents (% of GDP)
2014.0;Albania;3.6;Total natural resources rents (% of GDP)
2015.0;Albania;1.8;Total natural resources rents (% of GDP)
2016.0;Albania;1.0;Total natural resources rents (% of GDP)
2017.0;Albania;1.7;Total natural resources rents (% of GDP)
1990.0;Bulgaria;1.1;Total natural resources rents (% of GDP)
2000.0;Bulgaria;1.4;Total natural resources rents (% of GDP)
2009.0;Bulgaria;1.6;Total natural resources rents (% of GDP)
2010.0;Bulgaria;2.5;Total natural resources rents (% of GDP)
2011.0;Bulgaria;2.8;Total natural resources rents (% of GDP)
2012.0;Bulgaria;2.3;Total natural resources rents (% of GDP)
2013.0;Bulgaria;1.8;Total natural resources rents (% of GDP)
2014.0;Bulgaria;1.6;Total natural resources rents (% of GDP)
2015.0;Bulgaria;1.5;Total natural resources rents (% of GDP)
2016.0;Bulgaria;1.3;Total natural resources rents (% of GDP)
2017.0;Bulgaria;1.4;Total natural resources rents (% of GDP)
1990.0;Cyprus;0.0;Total natural resources rents (% of GDP)
2000.0;Cyprus;0.0;Total natural resources rents (% of GDP)
2009.0;Cyprus;0.0;Total natural resources rents (% of GDP)
2010.0;Cyprus;0.1;Total natural resources rents (% of GDP)
2011.0;Cyprus;0.1;Total natural resources rents (% of GDP)
2012.0;Cyprus;0.1;Total natural resources rents (% of GDP)
2013.0;Cyprus;0.1;Total natural resources rents (% of GDP)
2014.0;Cyprus;0.1;Total natural resources rents (% of GDP)
2015.0;Cyprus;0.0;Total natural resources rents (% of GDP)
2016.0;Cyprus;0.0;Total natural resources rents (% of GDP)
2017.0;Cyprus;0.0;Total natural resources rents (% of GDP)
1990.0;Greece;0.2;Total natural resources rents (% of GDP)
2000.0;Greece;0.1;Total natural resources rents (% of GDP)
2009.0;Greece;0.1;Total natural resources rents (% of GDP)
2010.0;Greece;0.3;Total natural resources rents (% of GDP)
2011.0;Greece;0.4;Total natural resources rents (% of GDP)
2012.0;Greece;0.3;Total natural resources rents (% of GDP)
2013.0;Greece;0.2;Total natural resources rents (% of GDP)
2014.0;Greece;0.2;Total natural resources rents (% of GDP)
2015.0;Greece;0.1;Total natural resources rents (% of GDP)
2016.0;Greece;0.1;Total natural resources rents (% of GDP)
2017.0;Greece;0.1;Total natural resources rents (% of GDP)
1990.0;Albania;11.1;Total natural resources rents (% of GDP)
2000.0;Albania;1.1;Total natural resources rents (% of GDP)
2009.0;Albania;1.0;Total natural resources rents (% of GDP)
2010.0;Albania;2.0;Total natural resources rents (% of GDP)
2011.0;Albania;3.5;Total natural resources rents (% of GDP)
2012.0;Albania;3.6;Total natural resources rents (% of GDP)
2013.0;Albania;3.6;Total natural resources rents (% of GDP)
2014.0;Albania;3.6;Total natural resources rents (% of GDP)
2015.0;Albania;1.8;Total natural resources rents (% of GDP)
2016.0;Albania;1.0;Total natural resources rents (% of GDP)
2017.0;Albania;1.7;Total natural resources rents (% of GDP)
1990.0;Bulgaria;1.1;Total natural resources rents (% of GDP)
2000.0;Bulgaria;1.4;Total natural resources rents (% of GDP)
2009.0;Bulgaria;1.6;Total natural resources rents (% of GDP)
2010.0;Bulgaria;2.5;Total natural resources rents (% of GDP)
2011.0;Bulgaria;2.8;Total natural resources rents (% of GDP)
2012.0;Bulgaria;2.3;Total natural resources rents (% of GDP)
2013.0;Bulgaria;1.8;Total natural resources rents (% of GDP)
2014.0;Bulgaria;1.6;Total natural resources rents (% of GDP)
2015.0;Bulgaria;1.5;Total natural resources rents (% of GDP)
2016.0;Bulgaria;1.3;Total natural resources rents (% of GDP)
2017.0;Bulgaria;1.4;Total natural resources rents (% of GDP)
1990.0;Cyprus;0.0;Total natural resources rents (% of GDP)
2000.0;Cyprus;0.0;Total natural resources rents (% of GDP)
2009.0;Cyprus;0.0;Total natural resources rents (% of GDP)
2010.0;Cyprus;0.1;Total natural resources rents (% of GDP)
2011.0;Cyprus;0.1;Total natural resources rents (% of GDP)
2012.0;Cyprus;0.1;Total natural resources rents (% of GDP)
2013.0;Cyprus;0.1;Total natural resources rents (% of GDP)
2014.0;Cyprus;0.1;Total natural resources rents (% of GDP)
2015.0;Cyprus;0.0;Total natural resources rents (% of GDP)
2016.0;Cyprus;0.0;Total natural resources rents (% of GDP)
2017.0;Cyprus;0.0;Total natural resources rents (% of GDP)
1990.0;Greece;0.2;Total natural resources rents (% of GDP)
2000.0;Greece;0.1;Total natural resources rents (% of GDP)
2009.0;Greece;0.1;Total natural resources rents (% of GDP)
2010.0;Greece;0.3;Total natural resources rents (% of GDP)
2011.0;Greece;0.4;Total natural resources rents (% of GDP)
2012.0;Greece;0.3;Total natural resources rents (% of GDP)
2013.0;Greece;0.2;Total natural resources rents (% of GDP)
2014.0;Greece;0.2;Total natural resources rents (% of GDP)
2015.0;Greece;0.1;Total natural resources rents (% of GDP)
2016.0;Greece;0.1;Total natural resources rents (% of GDP)
2017.0;Greece;0.1;Total natural resources rents (% of GDP)
2000.0;Albania;0.8;Employers, female (% of female employment) (modeled ILO estimate)
2009.0;Albania;0.3;Employers, female (% of female employment) (modeled ILO estimate)
2010.0;Albania;0.5;Employers, female (% of female employment) (modeled ILO estimate)
2011.0;Albania;1.2;Employers, female (% of female employment) (modeled ILO estimate)
2012.0;Albania;1.0;Employers, female (% of female employment) (modeled ILO estimate)
2013.0;Albania;1.1;Employers, female (% of female employment) (modeled ILO estimate)
2014.0;Albania;0.5;Employers, female (% of female employment) (modeled ILO estimate)
2015.0;Albania;1.0;Employers, female (% of female employment) (modeled ILO estimate)
2016.0;Albania;1.0;Employers, female (% of female employment) (modeled ILO estimate)
2017.0;Albania;1.0;Employers, female (% of female employment) (modeled ILO estimate)
2018.0;Albania;1.0;Employers, female (% of female employment) (modeled ILO estimate)
2000.0;Bulgaria;1.3;Employers, female (% of female employment) (modeled ILO estimate)
2009.0;Bulgaria;2.1;Employers, female (% of female employment) (modeled ILO estimate)
2010.0;Bulgaria;2.2;Employers, female (% of female employment) (modeled ILO estimate)
2011.0;Bulgaria;2.3;Employers, female (% of female employment) (modeled ILO estimate)
2012.0;Bulgaria;2.2;Employers, female (% of female employment) (modeled ILO estimate)
2013.0;Bulgaria;2.3;Employers, female (% of female employment) (modeled ILO estimate)
2014.0;Bulgaria;2.2;Employers, female (% of female employment) (modeled ILO estimate)
2015.0;Bulgaria;2.0;Employers, female (% of female employment) (modeled ILO estimate)
2016.0;Bulgaria;2.1;Employers, female (% of female employment) (modeled ILO estimate)
2017.0;Bulgaria;2.2;Employers, female (% of female employment) (modeled ILO estimate)
2018.0;Bulgaria;2.2;Employers, female (% of female employment) (modeled ILO estimate)
2000.0;Cyprus;1.6;Employers, female (% of female employment) (modeled ILO estimate)
2009.0;Cyprus;1.6;Employers, female (% of female employment) (modeled ILO estimate)
2010.0;Cyprus;1.4;Employers, female (% of female employment) (modeled ILO estimate)
2011.0;Cyprus;1.5;Employers, female (% of female employment) (modeled ILO estimate)
2012.0;Cyprus;1.4;Employers, female (% of female employment) (modeled ILO estimate)
2013.0;Cyprus;1.3;Employers, female (% of female employment) (modeled ILO estimate)
2014.0;Cyprus;1.0;Employers, female (% of female employment) (modeled ILO estimate)
2015.0;Cyprus;0.9;Employers, female (% of female employment) (modeled ILO estimate)
2016.0;Cyprus;0.7;Employers, female (% of female employment) (modeled ILO estimate)
2017.0;Cyprus;0.8;Employers, female (% of female employment) (modeled ILO estimate)
2018.0;Cyprus;0.8;Employers, female (% of female employment) (modeled ILO estimate)
2000.0;Greece;3.8;Employers, female (% of female employment) (modeled ILO estimate)
